SaleID,CustomerID,StoreID,SaleDate,SalesChannel,PromotionID
572,291,,2024-07-17 10:11:00,Online,
573,282,1.0,2025-07-16 16:41:00,Store,6.0
574,183,2.0,2025-08-17 16:21:00,Store,
575,42,,2024-04-12 13:39:00,Online,
576,169,3.0,2024-11-21 16:28:00,Store,
577,198,,2024-06-05 18:36:00,Online,
578,161,2.0,2025-03-14 11:00:00,Store,
579,185,3.0,2025-10-18 15:17:00,Store,
580,184,,2025-05-06 16:28:00,Online,
581,90,1.0,2025-05-13 17:06:00,Store,
582,276,1.0,2024-10-14 11:57:00,Store,
583,161,5.0,2024-03-18 09:54:00,Store,
584,19,5.0,2025-08-27 12:58:00,Store,
585,77,2.0,2025-07-06 16:41:00,Store,
586,149,5.0,2025-08-26 20:54:00,Store,
587,187,2.0,2025-06-06 10:25:00,Store,
588,264,2.0,2025-09-20 19:10:00,Store,
589,75,,2024-07-02 18:36:00,Online,2.0
590,173,3.0,2024-02-11 12:48:00,Store,
591,106,3.0,2025-01-13 12:02:00,Store,
592,233,,2025-02-01 16:58:00,Online,
593,33,,2024-02-10 19:20:00,Online,
594,141,,2025-06-17 19:53:00,Online,
595,292,4.0,2024-09-26 18:34:00,Store,
596,40,4.0,2025-01-09 18:41:00,Store,
597,181,,2024-08-16 17:25:00,Online,
598,247,,2024-12-19 16:50:00,Online,4.0
599,40,3.0,2025-03-26 11:14:00,Store,5.0
600,64,,2024-06-10 14:38:00,Online,
601,59,4.0,2025-02-28 21:21:00,Store,
602,83,4.0,2025-05-05 12:37:00,Store,
603,42,2.0,2024-01-23 12:02:00,Store,
604,21,,2024-05-17 19:32:00,Online,
605,143,,2024-05-30 09:10:00,Online,
606,289,3.0,2025-06-13 15:38:00,Store,
607,187,,2024-03-28 12:28:00,Online,
608,215,5.0,2024-06-23 12:53:00,Store,
609,262,3.0,2024-07-05 18:42:00,Store,
610,118,2.0,2025-09-02 18:04:00,Store,
611,295,,2024-04-21 09:12:00,Online,
612,98,5.0,2024-06-02 18:06:00,Store,
613,273,1.0,2025-09-06 09:56:00,Store,
614,40,,2024-04-05 16:42:00,Online,
615,221,3.0,2025-07-06 09:57:00,Store,
616,118,,2025-12-15 17:27:00,Online,8.0
617,295,2.0,2024-12-24 18:51:00,Store,4.0
618,274,3.0,2024-03-26 13:38:00,Store,1.0
619,267,2.0,2025-08-14 17:07:00,Store,
620,210,2.0,2025-12-05 21:20:00,Store,
621,130,5.0,2025-03-12 19:37:00,Store,5.0
622,204,,2025-09-18 13:43:00,Online,
623,286,3.0,2025-02-27 17:50:00,Store,
624,130,,2025-07-26 17:30:00,Online,
625,71,,2025-12-23 15:47:00,Online,
626,83,5.0,2024-08-23 16:50:00,Store,
627,282,1.0,2025-02-14 21:21:00,Store,
628,3,,2024-06-13 15:40:00,Online,
629,240,3.0,2024-05-28 16:59:00,Store,
630,20,,2024-08-15 14:05:00,Online,
631,267,5.0,2025-02-14 18:41:00,Store,
632,58,4.0,2024-02-28 21:52:00,Store,
633,249,,2024-01-11 12:54:00,Online,
634,18,,2025-06-14 13:12:00,Online,
635,119,1.0,2025-06-06 17:44:00,Store,
636,1,,2025-01-03 12:41:00,Online,
637,118,4.0,2024-03-29 13:49:00,Store,1.0
638,36,,2025-06-14 09:47:00,Online,
639,287,,2025-07-16 13:46:00,Online,6.0
640,233,,2024-08-19 18:12:00,Online,
641,90,1.0,2025-08-11 09:16:00,Store,
642,151,1.0,2025-07-26 10:32:00,Store,
643,295,4.0,2024-09-20 17:52:00,Store,
644,125,,2025-01-21 18:30:00,Online,
645,15,3.0,2025-04-14 19:29:00,Store,
646,254,,2024-03-10 15:40:00,Online,
647,212,,2024-08-23 21:20:00,Online,
648,135,1.0,2025-06-12 17:00:00,Store,
649,176,2.0,2025-02-12 19:47:00,Store,
650,112,,2025-05-02 14:22:00,Online,
651,98,2.0,2024-10-02 11:47:00,Store,
652,136,2.0,2024-08-28 20:15:00,Store,
653,80,,2024-09-12 18:22:00,Online,
654,284,5.0,2024-05-02 10:43:00,Store,
655,221,5.0,2024-02-13 16:23:00,Store,
656,262,2.0,2024-10-08 16:11:00,Store,
657,270,,2025-08-13 11:03:00,Online,
658,258,2.0,2025-05-04 17:02:00,Store,
659,266,1.0,2025-04-13 10:44:00,Store,
660,150,3.0,2024-01-13 19:13:00,Store,
661,133,3.0,2025-01-05 18:55:00,Store,
662,176,4.0,2024-08-30 13:30:00,Store,
663,191,4.0,2025-03-10 12:26:00,Store,5.0
664,118,,2025-08-08 11:36:00,Online,
665,285,4.0,2024-10-03 21:15:00,Store,
666,77,1.0,2024-07-19 11:51:00,Store,2.0
667,297,,2024-05-17 19:33:00,Online,
668,288,,2025-05-13 13:16:00,Online,
669,241,2.0,2024-02-18 15:06:00,Store,
670,50,3.0,2024-09-17 16:53:00,Store,
671,287,3.0,2024-09-23 14:23:00,Store,
672,63,5.0,2024-12-18 09:26:00,Store,4.0
673,262,4.0,2024-10-18 14:20:00,Store,
674,85,2.0,2024-03-21 15:39:00,Store,
675,173,5.0,2025-10-17 21:59:00,Store,
676,37,3.0,2025-08-08 15:54:00,Store,
677,150,,2024-08-21 14:20:00,Online,
678,139,,2025-09-11 19:25:00,Online,
679,267,,2025-01-06 20:37:00,Online,
680,12,2.0,2025-02-27 11:11:00,Store,
681,41,4.0,2025-11-08 13:47:00,Store,
682,282,1.0,2024-04-15 10:04:00,Store,
683,43,5.0,2025-02-10 17:48:00,Store,
684,210,2.0,2024-06-08 10:41:00,Store,
685,65,2.0,2024-10-17 16:40:00,Store,
686,134,,2024-01-30 09:42:00,Online,
687,277,,2024-11-29 16:29:00,Online,3.0
688,234,5.0,2025-12-15 17:11:00,Store,8.0
689,117,,2024-12-21 16:34:00,Online,4.0
690,156,5.0,2025-02-26 13:09:00,Store,
691,261,4.0,2024-05-19 14:18:00,Store,
692,221,,2025-05-03 13:00:00,Online,
693,4,2.0,2025-09-03 12:50:00,Store,
694,203,4.0,2025-02-25 17:27:00,Store,
695,41,2.0,2025-01-22 12:16:00,Store,
696,140,5.0,2025-06-13 21:51:00,Store,
697,36,3.0,2024-10-02 15:12:00,Store,
698,263,5.0,2024-04-23 19:29:00,Store,
699,10,5.0,2025-05-18 12:20:00,Store,
700,103,4.0,2024-01-23 11:06:00,Store,
701,54,2.0,2024-01-09 12:05:00,Store,
702,256,,2024-12-16 15:19:00,Online,4.0
703,75,4.0,2024-12-04 10:53:00,Store,
704,58,3.0,2024-03-14 17:30:00,Store,
705,263,4.0,2024-01-13 10:49:00,Store,
706,102,1.0,2024-09-10 20:02:00,Store,
707,243,3.0,2025-06-17 19:13:00,Store,
708,22,,2024-11-26 11:40:00,Online,3.0
709,153,1.0,2024-09-16 16:40:00,Store,
710,121,3.0,2025-11-13 12:07:00,Store,
711,100,4.0,2024-01-16 11:50:00,Store,
712,298,,2024-09-05 09:02:00,Online,
713,80,1.0,2025-05-01 20:38:00,Store,
714,47,,2024-09-11 11:31:00,Online,
715,31,2.0,2024-12-12 21:40:00,Store,
716,135,5.0,2024-04-19 11:31:00,Store,
717,225,,2025-10-22 21:22:00,Online,
718,134,,2024-01-22 20:24:00,Online,
719,225,5.0,2024-09-13 09:31:00,Store,
720,291,3.0,2025-12-14 16:12:00,Store,8.0
721,284,5.0,2024-10-08 18:58:00,Store,
722,141,4.0,2024-06-07 16:18:00,Store,
723,196,2.0,2024-01-01 21:40:00,Store,
724,136,,2024-01-20 18:54:00,Online,
725,33,,2024-09-01 14:46:00,Online,
726,269,,2025-07-05 15:12:00,Online,
727,175,3.0,2024-06-06 18:18:00,Store,
728,40,2.0,2024-04-23 10:33:00,Store,
729,55,1.0,2024-07-01 09:12:00,Store,2.0
730,132,2.0,2025-11-04 16:33:00,Store,
731,7,,2025-09-12 20:04:00,Online,
732,41,1.0,2024-08-01 19:31:00,Store,
733,213,,2025-01-04 17:47:00,Online,
734,137,1.0,2025-12-26 09:52:00,Store,
735,29,2.0,2024-03-20 12:33:00,Store,1.0
736,128,2.0,2024-07-16 17:42:00,Store,
737,55,,2025-07-25 15:47:00,Online,
738,219,,2025-11-21 16:44:00,Online,7.0
739,173,,2025-07-17 15:32:00,Online,6.0
740,167,,2024-12-26 14:35:00,Online,4.0
741,289,4.0,2024-11-27 18:15:00,Store,
742,230,,2024-09-17 14:28:00,Online,
743,108,5.0,2024-01-01 20:02:00,Store,
744,168,,2024-05-18 13:00:00,Online,
745,142,,2024-08-07 14:01:00,Online,
746,293,1.0,2025-06-07 17:36:00,Store,
747,71,5.0,2025-04-16 14:09:00,Store,
748,154,4.0,2024-09-12 12:16:00,Store,
749,40,,2025-08-05 12:46:00,Online,
750,296,,2025-05-09 11:31:00,Online,
751,86,5.0,2024-04-07 18:41:00,Store,
752,29,,2025-01-25 10:49:00,Online,
753,223,1.0,2024-12-08 14:56:00,Store,
754,6,4.0,2024-08-20 20:41:00,Store,
755,11,5.0,2024-02-25 13:33:00,Store,
756,123,4.0,2024-06-02 14:32:00,Store,
757,295,2.0,2025-04-01 21:38:00,Store,
758,202,3.0,2025-03-18 13:50:00,Store,5.0
759,44,4.0,2025-07-15 15:16:00,Store,
760,269,4.0,2024-05-13 21:08:00,Store,
761,101,5.0,2025-02-08 19:36:00,Store,
762,137,,2024-09-09 12:04:00,Online,
763,295,4.0,2024-11-27 19:59:00,Store,3.0
764,13,,2024-07-14 14:22:00,Online,2.0
765,75,2.0,2025-09-23 21:28:00,Store,
766,80,,2024-07-23 19:23:00,Online,
767,139,,2024-04-25 20:03:00,Online,
768,189,,2024-05-31 13:00:00,Online,
769,275,2.0,2024-04-23 13:28:00,Store,
770,280,3.0,2025-07-04 12:13:00,Store,6.0
771,10,5.0,2025-12-12 20:42:00,Store,8.0
772,260,,2024-03-02 13:12:00,Online,1.0
773,199,,2025-11-01 09:04:00,Online,
774,56,4.0,2025-11-09 19:23:00,Store,
775,51,,2024-08-24 15:32:00,Online,
776,46,5.0,2025-05-11 18:34:00,Store,
777,12,5.0,2025-04-13 17:59:00,Store,
778,202,,2024-11-08 14:31:00,Online,
779,133,3.0,2024-01-19 14:43:00,Store,
780,32,4.0,2024-08-29 17:17:00,Store,
781,79,4.0,2024-01-31 17:17:00,Store,
782,196,5.0,2025-11-03 11:05:00,Store,
783,214,2.0,2025-10-02 19:14:00,Store,
784,169,2.0,2025-03-12 13:58:00,Store,5.0
785,104,,2025-08-17 17:43:00,Online,
786,269,,2024-11-12 20:45:00,Online,
787,290,,2025-03-16 21:09:00,Online,5.0
788,75,,2024-07-07 14:53:00,Online,
789,227,,2025-02-27 15:19:00,Online,
790,78,,2025-10-14 20:17:00,Online,
791,14,,2024-04-19 11:11:00,Online,
792,291,5.0,2025-09-18 18:17:00,Store,
793,14,4.0,2024-08-25 12:43:00,Store,
794,261,,2024-05-17 17:54:00,Online,
795,199,2.0,2025-01-17 11:54:00,Store,
796,17,1.0,2024-06-16 12:14:00,Store,
797,104,,2024-10-03 15:14:00,Online,
798,140,,2024-03-08 11:59:00,Online,1.0
799,208,,2025-04-13 12:27:00,Online,
800,195,,2025-09-14 20:52:00,Online,
801,293,5.0,2025-02-07 18:47:00,Store,
802,20,4.0,2025-10-18 20:50:00,Store,
803,126,4.0,2025-04-12 09:56:00,Store,
804,184,,2024-02-10 17:24:00,Online,
805,152,3.0,2024-02-20 12:18:00,Store,
806,217,1.0,2024-10-19 16:10:00,Store,
807,73,4.0,2025-12-07 17:57:00,Store,
808,33,5.0,2024-04-02 20:32:00,Store,
809,202,4.0,2025-12-13 17:08:00,Store,8.0
810,104,,2025-08-27 20:57:00,Online,
811,217,2.0,2024-04-02 13:20:00,Store,
812,257,1.0,2024-05-06 10:07:00,Store,
813,262,2.0,2025-06-20 20:24:00,Store,
814,23,,2025-01-22 17:24:00,Online,
815,77,2.0,2024-12-09 18:55:00,Store,
816,27,3.0,2024-07-02 21:45:00,Store,
817,93,2.0,2025-04-01 13:40:00,Store,
818,130,4.0,2024-07-26 09:39:00,Store,
819,253,5.0,2025-07-10 21:00:00,Store,
820,41,1.0,2025-04-09 15:28:00,Store,
821,286,,2024-09-07 17:17:00,Online,
822,76,3.0,2024-07-31 09:11:00,Store,2.0
823,153,1.0,2025-11-14 18:53:00,Store,
824,60,3.0,2024-02-20 10:26:00,Store,
825,294,,2025-09-17 19:44:00,Online,
826,297,1.0,2024-06-30 16:47:00,Store,
827,93,4.0,2024-04-05 21:19:00,Store,
828,269,3.0,2024-03-10 21:27:00,Store,1.0
829,270,2.0,2025-12-12 13:21:00,Store,
830,293,,2025-09-18 09:06:00,Online,
831,248,,2025-10-06 17:05:00,Online,
832,148,3.0,2025-09-11 21:45:00,Store,
833,182,,2024-09-22 17:36:00,Online,
834,267,,2025-09-21 18:31:00,Online,
835,93,,2025-05-24 16:51:00,Online,
836,100,1.0,2024-08-26 20:18:00,Store,
837,61,,2025-04-21 19:50:00,Online,
838,213,3.0,2024-07-31 21:39:00,Store,2.0
839,258,1.0,2024-01-12 19:12:00,Store,
840,282,1.0,2024-11-11 13:32:00,Store,
841,198,5.0,2024-04-26 19:21:00,Store,
842,90,3.0,2025-09-22 09:53:00,Store,
843,243,,2025-11-19 16:58:00,Online,
844,80,5.0,2025-10-23 11:30:00,Store,
845,212,,2024-12-09 16:50:00,Online,
846,189,,2024-02-27 17:19:00,Online,
847,10,3.0,2024-11-19 17:34:00,Store,
848,144,,2024-12-28 10:09:00,Online,4.0
849,85,4.0,2025-10-03 17:53:00,Store,
850,158,,2024-07-10 18:07:00,Online,2.0
851,255,,2024-10-05 15:05:00,Online,
852,155,3.0,2025-01-15 16:53:00,Store,
853,20,,2024-06-28 10:23:00,Online,
854,7,,2024-04-04 16:32:00,Online,
855,175,,2025-05-27 11:12:00,Online,
856,168,1.0,2025-06-20 13:49:00,Store,
857,106,,2025-06-12 19:08:00,Online,
858,268,3.0,2025-04-15 15:45:00,Store,
859,214,,2024-02-15 19:54:00,Online,
860,24,3.0,2024-12-07 16:56:00,Store,
861,115,2.0,2024-01-24 18:48:00,Store,
862,147,3.0,2024-11-24 12:12:00,Store,
863,77,1.0,2025-11-18 10:17:00,Store,
864,192,5.0,2024-01-16 18:35:00,Store,
865,139,3.0,2024-12-24 17:20:00,Store,
866,177,1.0,2024-06-24 10:19:00,Store,
867,28,1.0,2024-05-13 09:30:00,Store,
868,55,,2024-03-29 15:25:00,Online,
869,229,3.0,2025-10-06 20:44:00,Store,
870,274,4.0,2024-12-06 12:45:00,Store,
871,240,3.0,2025-08-04 11:05:00,Store,
872,239,2.0,2025-12-01 19:45:00,Store,
873,202,3.0,2024-05-27 18:16:00,Store,
874,16,1.0,2024-11-28 16:31:00,Store,3.0
875,183,2.0,2024-06-23 13:49:00,Store,
876,55,1.0,2025-06-04 10:25:00,Store,
877,206,2.0,2024-11-05 17:29:00,Store,
878,82,,2025-09-27 12:35:00,Online,
879,107,,2025-01-28 10:21:00,Online,
880,223,3.0,2025-08-28 15:50:00,Store,
881,89,,2025-07-11 20:15:00,Online,6.0
882,268,1.0,2024-04-27 18:38:00,Store,
883,208,1.0,2025-03-31 11:19:00,Store,
884,195,1.0,2025-09-02 21:52:00,Store,
885,42,,2024-04-02 12:52:00,Online,
886,76,,2025-10-13 21:00:00,Online,
887,200,4.0,2025-04-08 17:18:00,Store,
888,163,3.0,2024-07-19 12:43:00,Store,
889,177,,2025-03-21 20:58:00,Online,
890,66,,2025-09-18 17:25:00,Online,
891,182,,2024-03-04 14:57:00,Online,1.0
892,16,5.0,2024-04-22 13:55:00,Store,
893,196,4.0,2025-02-07 19:20:00,Store,
894,89,2.0,2025-07-12 12:42:00,Store,
895,148,,2025-01-03 15:09:00,Online,
896,6,1.0,2025-11-17 11:08:00,Store,
897,268,,2024-05-27 20:56:00,Online,
898,233,,2024-05-19 10:08:00,Online,
899,218,4.0,2025-12-13 18:59:00,Store,8.0
900,96,1.0,2025-01-28 14:14:00,Store,
901,122,,2025-08-14 16:54:00,Online,
902,280,1.0,2024-10-02 15:59:00,Store,
903,254,5.0,2024-02-08 18:30:00,Store,
904,73,,2025-05-08 20:05:00,Online,
905,144,1.0,2025-06-23 21:49:00,Store,
906,126,1.0,2025-06-19 18:05:00,Store,
907,297,1.0,2025-12-01 19:34:00,Store,
908,6,5.0,2024-12-17 17:49:00,Store,
909,216,3.0,2025-08-10 20:21:00,Store,
910,156,,2024-10-23 11:02:00,Online,
911,243,5.0,2025-07-31 13:03:00,Store,6.0
912,249,5.0,2025-10-01 09:18:00,Store,
913,77,3.0,2024-03-19 21:17:00,Store,1.0
914,226,5.0,2024-01-15 20:07:00,Store,
915,202,,2024-06-03 19:28:00,Online,
916,121,5.0,2024-09-24 21:44:00,Store,
917,50,2.0,2024-02-03 14:05:00,Store,
918,197,4.0,2025-05-22 21:26:00,Store,
919,296,,2025-10-14 11:13:00,Online,
920,136,,2024-12-19 09:41:00,Online,4.0
921,155,5.0,2025-04-20 15:30:00,Store,
922,200,2.0,2024-08-27 15:43:00,Store,
923,148,,2025-06-27 15:00:00,Online,
924,162,,2025-04-04 15:43:00,Online,
925,273,4.0,2025-11-30 09:06:00,Store,
926,139,1.0,2025-10-29 13:21:00,Store,
927,201,2.0,2024-09-18 19:37:00,Store,
928,100,2.0,2025-11-19 18:49:00,Store,
929,5,,2024-11-16 17:00:00,Online,
930,199,4.0,2024-01-13 15:06:00,Store,
931,146,1.0,2024-12-25 12:46:00,Store,4.0
932,298,,2024-02-28 18:42:00,Online,
933,62,5.0,2025-09-05 19:07:00,Store,
934,103,,2024-05-13 15:42:00,Online,
935,151,1.0,2025-12-13 11:16:00,Store,
936,166,1.0,2024-10-10 21:27:00,Store,
937,196,1.0,2024-10-10 21:03:00,Store,
938,226,2.0,2024-09-21 13:11:00,Store,
939,252,5.0,2025-09-16 15:11:00,Store,
940,55,,2025-03-17 12:39:00,Online,
941,44,3.0,2024-04-15 09:04:00,Store,
942,255,1.0,2025-04-01 09:57:00,Store,
943,93,3.0,2024-02-08 19:24:00,Store,
944,264,,2025-02-04 18:00:00,Online,
945,207,,2025-05-17 16:27:00,Online,
946,1,4.0,2024-03-12 17:14:00,Store,1.0
947,206,1.0,2024-12-07 19:19:00,Store,
948,175,4.0,2025-01-09 17:54:00,Store,
949,91,4.0,2024-10-23 19:12:00,Store,
950,200,,2025-11-07 12:19:00,Online,
951,250,4.0,2025-10-07 20:22:00,Store,
952,99,5.0,2024-07-13 11:02:00,Store,2.0
953,218,5.0,2024-03-05 21:34:00,Store,
954,174,1.0,2025-04-05 09:02:00,Store,
955,268,5.0,2025-02-19 10:13:00,Store,
956,129,,2024-06-01 20:37:00,Online,
957,180,,2024-02-07 20:09:00,Online,
958,125,,2025-04-27 18:02:00,Online,
959,28,,2024-05-13 09:11:00,Online,
960,51,,2024-04-09 16:39:00,Online,
961,164,5.0,2024-03-06 10:07:00,Store,1.0
962,206,5.0,2025-03-12 14:51:00,Store,5.0
963,89,1.0,2024-08-06 21:02:00,Store,
964,213,3.0,2024-10-07 11:48:00,Store,
965,125,,2025-07-20 11:28:00,Online,6.0
966,81,4.0,2025-10-09 18:24:00,Store,
967,56,,2024-03-23 09:00:00,Online,
968,244,,2025-08-30 13:26:00,Online,
969,139,4.0,2024-07-30 11:40:00,Store,2.0
970,93,,2025-09-17 20:02:00,Online,
971,155,1.0,2025-09-18 10:40:00,Store,
972,61,,2025-07-25 12:12:00,Online,
973,277,4.0,2025-09-25 14:55:00,Store,
974,142,1.0,2025-10-03 19:13:00,Store,
975,258,2.0,2024-06-01 19:54:00,Store,
976,187,4.0,2025-11-17 09:03:00,Store,
977,233,1.0,2024-09-14 14:39:00,Store,
978,15,1.0,2025-07-04 11:10:00,Store,6.0
979,167,3.0,2025-03-31 18:37:00,Store,5.0
980,122,,2024-11-29 12:06:00,Online,
981,242,1.0,2025-01-19 12:04:00,Store,
982,233,3.0,2025-03-22 11:13:00,Store,5.0
983,104,1.0,2025-10-09 14:17:00,Store,
984,144,4.0,2025-12-09 18:03:00,Store,
985,176,3.0,2025-04-14 15:10:00,Store,
986,88,5.0,2025-09-10 11:50:00,Store,
987,268,2.0,2024-08-23 10:26:00,Store,
988,237,4.0,2025-08-28 16:53:00,Store,
989,223,5.0,2024-09-09 12:20:00,Store,
990,3,1.0,2024-06-01 18:57:00,Store,
991,267,4.0,2024-02-11 16:46:00,Store,
992,51,2.0,2025-06-27 15:30:00,Store,
993,4,,2024-03-26 17:48:00,Online,1.0
994,133,1.0,2024-05-15 14:18:00,Store,
995,114,4.0,2024-01-17 16:42:00,Store,
996,13,,2025-08-07 20:37:00,Online,
997,208,3.0,2025-04-19 21:08:00,Store,
998,1,,2025-10-03 16:45:00,Online,
999,225,1.0,2024-03-13 15:57:00,Store,1.0
1000,295,,2025-12-15 18:34:00,Online,
1001,99,,2024-03-23 18:56:00,Online,1.0
1002,124,1.0,2024-02-22 10:24:00,Store,
1003,287,,2025-01-09 14:11:00,Online,
1004,105,3.0,2025-07-28 20:49:00,Store,6.0
1005,298,,2025-10-26 16:47:00,Online,
1006,116,3.0,2025-12-20 12:48:00,Store,8.0
1007,191,4.0,2024-10-10 09:04:00,Store,
1008,63,5.0,2025-05-28 17:53:00,Store,
1009,150,3.0,2025-11-25 17:57:00,Store,
1010,34,4.0,2025-12-10 21:56:00,Store,8.0
1011,56,1.0,2024-07-02 13:04:00,Store,
1012,105,1.0,2025-05-23 11:55:00,Store,
1013,278,,2024-10-27 15:43:00,Online,
1014,228,,2025-04-30 14:26:00,Online,
1015,18,2.0,2024-01-22 13:12:00,Store,
1016,211,3.0,2025-06-16 19:21:00,Store,
1017,272,,2025-05-12 18:42:00,Online,
1018,291,3.0,2025-03-31 16:19:00,Store,5.0
1019,148,,2024-08-20 16:23:00,Online,
1020,93,2.0,2024-02-18 11:22:00,Store,
1021,275,2.0,2025-09-25 11:45:00,Store,
1022,79,1.0,2025-12-26 20:57:00,Store,8.0
1023,134,2.0,2025-08-11 11:28:00,Store,
1024,163,,2025-07-29 20:02:00,Online,6.0
1025,155,1.0,2025-07-06 11:34:00,Store,6.0
1026,177,5.0,2024-05-28 16:59:00,Store,
1027,152,3.0,2025-06-03 14:41:00,Store,
1028,290,,2025-08-10 19:09:00,Online,
1029,58,,2025-03-28 14:44:00,Online,
1030,66,4.0,2024-05-22 19:35:00,Store,
1031,183,1.0,2025-09-24 12:28:00,Store,
1032,299,3.0,2025-09-14 19:12:00,Store,
1033,276,,2024-07-19 09:05:00,Online,
1034,60,5.0,2024-03-30 17:25:00,Store,
1035,132,4.0,2024-02-27 19:23:00,Store,
1036,7,3.0,2025-01-13 15:23:00,Store,
1037,288,4.0,2024-11-11 16:55:00,Store,
1038,148,4.0,2025-03-01 21:28:00,Store,
1039,45,3.0,2025-02-28 11:53:00,Store,
1040,34,,2025-05-01 17:21:00,Online,
1041,46,3.0,2025-08-27 21:24:00,Store,
1042,237,,2025-02-28 11:35:00,Online,
1043,216,4.0,2024-05-20 12:11:00,Store,
1044,210,5.0,2024-02-13 13:53:00,Store,
1045,2,3.0,2025-04-19 12:01:00,Store,
1046,64,,2025-10-17 19:30:00,Online,
1047,252,,2024-10-21 15:11:00,Online,
1048,62,,2025-10-22 12:01:00,Online,
1049,186,5.0,2025-05-19 10:38:00,Store,
1050,244,,2025-03-22 13:40:00,Online,
1051,295,3.0,2025-01-17 17:46:00,Store,
1052,77,2.0,2024-06-15 18:03:00,Store,
1053,140,3.0,2024-12-31 11:03:00,Store,4.0
1054,40,2.0,2025-06-26 19:59:00,Store,
1055,50,3.0,2024-04-06 18:48:00,Store,
1056,139,,2025-12-02 21:19:00,Online,
1057,274,2.0,2025-12-05 14:06:00,Store,
1058,104,4.0,2024-01-14 11:33:00,Store,
1059,84,2.0,2025-02-25 14:58:00,Store,
1060,97,,2025-05-30 12:53:00,Online,
1061,270,,2025-07-26 18:44:00,Online,
1062,59,1.0,2025-12-20 21:51:00,Store,8.0
1063,115,,2024-01-18 16:22:00,Online,
1064,288,,2024-05-22 16:56:00,Online,
1065,156,1.0,2024-12-16 11:45:00,Store,4.0
1066,65,1.0,2025-12-05 12:19:00,Store,
1067,58,4.0,2025-03-11 20:48:00,Store,
1068,9,,2024-02-13 12:06:00,Online,
1069,241,3.0,2025-06-09 18:03:00,Store,
1070,234,1.0,2024-02-14 10:19:00,Store,
1071,115,3.0,2024-05-06 18:13:00,Store,
1072,271,,2024-01-30 10:09:00,Online,
1073,83,,2025-08-16 14:22:00,Online,
1074,292,5.0,2025-09-19 12:32:00,Store,
1075,262,3.0,2024-01-15 17:13:00,Store,
1076,3,,2024-06-24 21:34:00,Online,
1077,284,5.0,2024-04-11 12:58:00,Store,
1078,55,3.0,2024-07-08 16:43:00,Store,
1079,117,3.0,2025-03-10 12:32:00,Store,5.0
1080,185,,2025-06-16 11:31:00,Online,
1081,43,1.0,2025-07-24 20:02:00,Store,6.0
1082,228,4.0,2025-09-06 20:19:00,Store,
1083,36,,2024-10-24 15:12:00,Online,
1084,92,4.0,2025-05-02 19:23:00,Store,
1085,225,1.0,2025-11-19 10:25:00,Store,
1086,233,,2024-05-02 11:25:00,Online,
1087,98,2.0,2024-04-14 20:59:00,Store,
1088,207,4.0,2024-12-12 12:38:00,Store,
1089,298,4.0,2024-10-12 21:45:00,Store,
1090,208,,2024-12-30 16:42:00,Online,4.0
1091,129,2.0,2025-04-10 10:07:00,Store,
1092,51,,2025-10-05 11:01:00,Online,
1093,7,,2024-03-10 16:43:00,Online,1.0
1094,53,,2024-06-05 13:39:00,Online,
1095,253,,2025-11-07 21:33:00,Online,
1096,255,3.0,2024-07-25 13:42:00,Store,2.0
1097,40,3.0,2024-02-02 15:56:00,Store,
1098,19,5.0,2025-01-20 16:29:00,Store,
1099,85,2.0,2025-11-06 21:19:00,Store,
1100,250,,2024-11-15 20:24:00,Online,
1101,284,,2025-08-05 19:31:00,Online,
1102,288,,2025-08-08 16:30:00,Online,
1103,135,4.0,2025-06-02 09:25:00,Store,
1104,146,1.0,2025-09-23 19:22:00,Store,
1105,188,5.0,2025-08-27 09:08:00,Store,
1106,232,1.0,2024-01-28 21:57:00,Store,
1107,211,2.0,2025-03-14 14:22:00,Store,5.0
1108,34,,2025-08-29 10:58:00,Online,
1109,11,1.0,2024-04-27 14:10:00,Store,
1110,217,4.0,2025-04-16 19:55:00,Store,
1111,241,3.0,2024-09-30 09:44:00,Store,
1112,166,4.0,2025-01-21 18:24:00,Store,
1113,120,5.0,2024-04-12 20:43:00,Store,
1114,154,4.0,2025-11-14 14:10:00,Store,
1115,39,,2024-07-25 16:40:00,Online,2.0
1116,294,2.0,2024-09-28 09:19:00,Store,
1117,297,3.0,2025-10-01 20:05:00,Store,
1118,272,2.0,2024-10-06 10:36:00,Store,
1119,155,3.0,2024-12-21 21:04:00,Store,4.0
1120,129,4.0,2024-07-23 15:25:00,Store,
1121,10,5.0,2025-07-14 11:56:00,Store,
1122,240,5.0,2025-08-13 16:13:00,Store,
1123,223,,2025-09-21 21:58:00,Online,
1124,103,2.0,2025-10-03 09:33:00,Store,
1125,154,,2024-09-03 11:47:00,Online,
1126,33,4.0,2025-02-24 14:55:00,Store,
1127,83,5.0,2024-09-30 13:41:00,Store,
1128,59,1.0,2024-08-29 15:15:00,Store,
1129,159,5.0,2024-09-08 21:52:00,Store,
1130,19,3.0,2025-03-22 15:41:00,Store,5.0
1131,91,1.0,2024-10-11 19:35:00,Store,
1132,29,,2025-05-12 21:01:00,Online,
1133,88,,2024-03-26 14:38:00,Online,
1134,47,2.0,2025-02-20 14:42:00,Store,
1135,257,,2024-08-29 10:36:00,Online,
1136,298,,2025-06-18 19:53:00,Online,
1137,47,1.0,2025-06-21 13:31:00,Store,
1138,300,,2024-11-16 14:53:00,Online,
